event_id,dataset,setting,vehicle,file,attack_type,start_time,end_time,start_index,end_index,num_positive_samples,duration_seconds,gap_threshold,construction_rule
ctt_test03_1559,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5592.0,5594.0,32848,32850,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1560,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5595.0,5597.0,32851,32853,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1561,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5598.0,5600.0,32854,32856,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1562,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5601.0,5603.0,32857,32859,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1563,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5604.0,5607.0,32860,32863,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1564,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5608.0,5610.0,32864,32866,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1565,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5611.0,5613.0,32867,32869,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1566,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5614.0,5616.0,32870,32872,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1567,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5617.0,5619.0,32873,32875,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1568,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5620.0,5622.0,32876,32878,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1569,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5623.0,5626.0,32879,32882,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1570,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5627.0,5629.0,32883,32885,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1571,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5630.0,5632.0,32886,32888,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1572,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5633.0,5635.0,32889,32891,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1573,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5636.0,5638.0,32892,32894,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1574,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5639.0,5642.0,32895,32898,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1575,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5643.0,5645.0,32899,32901,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1576,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5646.0,5648.0,32902,32904,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1577,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5649.0,5651.0,32905,32907,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1578,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5652.0,5654.0,32908,32910,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1579,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5655.0,5658.0,32911,32914,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1580,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5659.0,5661.0,32915,32917,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1581,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5662.0,5664.0,32918,32920,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1582,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5665.0,5667.0,32921,32923,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1583,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5668.0,5670.0,32924,32926,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1584,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5671.0,5673.0,32927,32929,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1585,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5674.0,5677.0,32930,32933,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1586,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5678.0,5680.0,32934,32936,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1587,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5681.0,5683.0,32937,32939,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1588,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5684.0,5686.0,32940,32942,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1589,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5687.0,5689.0,32943,32945,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1590,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5690.0,5693.0,32946,32949,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1591,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5694.0,5696.0,32950,32952,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1592,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5697.0,5699.0,32953,32955,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1593,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5700.0,5702.0,32956,32958,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1594,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5703.0,5705.0,32959,32961,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1595,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5706.0,5709.0,32962,32965,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1596,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5710.0,5712.0,32966,32968,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1597,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5713.0,5715.0,32969,32971,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1598,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5716.0,5718.0,32972,32974,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1599,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5719.0,5721.0,32975,32977,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1600,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5722.0,5724.0,32978,32980,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1601,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5725.0,5728.0,32981,32984,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1602,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5729.0,5731.0,32985,32987,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1603,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5732.0,5734.0,32988,32990,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1604,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5735.0,5737.0,32991,32993,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1605,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5738.0,5740.0,32994,32996,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1606,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5741.0,5744.0,32997,33000,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1607,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5745.0,5747.0,33001,33003,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1608,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5748.0,5750.0,33004,33006,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1609,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5751.0,5753.0,33007,33009,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1610,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5754.0,5756.0,33010,33012,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1611,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5757.0,5760.0,33013,33016,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1612,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5761.0,5763.0,33017,33019,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1613,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5764.0,5766.0,33020,33022,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1614,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5767.0,5769.0,33023,33025,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1615,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5770.0,5772.0,33026,33028,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1616,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5773.0,5775.0,33029,33031,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1617,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5776.0,5779.0,33032,33035,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1618,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5780.0,5782.0,33036,33038,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1619,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5783.0,5785.0,33039,33041,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1620,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5786.0,5788.0,33042,33044,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1621,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5789.0,5791.0,33045,33047,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1622,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5792.0,5795.0,33048,33051,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1623,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5796.0,5798.0,33052,33054,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1624,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5799.0,5801.0,33055,33057,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1625,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5802.0,5804.0,33058,33060,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1626,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5805.0,5807.0,33061,33063,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1627,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5808.0,5811.0,33064,33067,3,3.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
ctt_test03_1628,ctt,ctt_test03,NA,data/raw/can-train-and-test/set_01/test_03_known_vehicle_unknown_attack/interval-3.csv,interval-3,5812.0,5814.0,33068,33070,2,2.0,window-contiguous,label transition 0->1 and contiguous positive aggregate windows
